media0,media1,media2,media3,media4,media5,media6,media7,media8,media9,media10,media11,media12,desvio0,desvio1,desvio2,desvio3,desvio4,desvio5,desvio6,desvio7,desvio8,desvio9,desvio10,desvio11,desvio12,classe
9.560305,1.864641,1.442218,1.278333,0.047932,0.904389,0.365123,-0.378945,-0.122408,0.301544,-0.548714,0.085805,-0.161238,10.006446,2.527194,1.796799,1.562148,0.625305,1.166626,0.702895,0.549579,0.366109,0.669001,0.612186,0.477106,0.411655,street_music
11.258037,-0.591779,-0.597161,0.542607,-0.843416,0.323248,-0.022994,-0.769122,-0.122853,0.678984,-0.631826,0.196393,-0.021077,11.559814,1.508555,1.329004,0.952249,0.984511,0.753109,0.586271,0.896447,0.502202,0.898636,0.818559,0.629502,0.464969,street_music
11.429638,0.617502,-1.044896,0.128222,-0.134868,1.035428,0.361358,-0.302626,0.157870,0.763146,-0.219766,0.506640,0.382376,11.309088,1.477428,1.623583,0.658922,0.756641,0.831137,0.517901,0.858746,0.588632,0.703626,0.822660,0.553193,0.468260,street_music
11.547460,-0.605952,-1.516807,0.104814,-0.757710,-0.054024,-0.454145,-0.696803,-0.194150,0.400843,-0.581364,0.111262,-0.234241,12.120523,1.542244,1.628210,0.851582,0.790164,0.724734,0.737628,0.730586,0.562180,0.891298,0.765576,0.656340,0.533489,street_music
9.334899,-1.230742,0.004208,-1.032817,-0.975737,-0.684585,-1.020375,-0.510842,-0.366652,-0.369021,-0.696745,-0.643700,-0.780849,10.238444,1.436066,1.229607,0.653613,0.602537,0.413375,0.490693,0.454758,0.565928,0.538379,0.345665,0.378372,0.388829,street_music
5.979344,-0.864714,1.177497,-1.246022,-0.529737,-1.342150,-0.891169,-0.633160,-0.693254,-0.607435,-0.866479,-1.024365,-0.916907,7.098555,0.834824,2.256731,0.705190,0.806830,0.663068,0.498811,0.462450,0.489169,0.486764,0.342910,0.366901,0.461366,street_music
9.168036,-0.949369,-0.072872,-1.188621,-0.815572,-0.435179,-0.474559,-0.169352,-0.242518,-0.098783,-0.750049,-1.023356,-1.131464,10.422984,1.347518,1.463486,0.699684,0.653896,0.876973,0.829983,1.074672,1.071707,1.117071,0.562632,0.485099,0.492196,street_music
9.415056,0.081482,-0.292617,-0.327729,-0.655840,-0.383584,-0.658162,-0.352901,-0.549969,-0.500988,-0.850956,-0.656130,-0.817031,10.412708,1.928845,1.050415,0.840195,0.631904,0.644000,0.499283,0.634482,0.537623,0.520356,0.384022,0.441084,0.425366,street_music
7.716527,0.144921,0.322053,-1.217925,-0.362049,-0.837128,-0.586945,-0.258787,-0.386787,-0.257949,-0.782293,-0.941702,-0.963300,8.832418,1.742205,1.509116,0.714310,0.812810,0.542208,0.589588,0.827197,0.796173,0.833109,0.573367,0.500981,0.478570,street_music
8.554386,-1.117686,0.646630,-1.028127,-0.471362,-0.316372,-0.266804,0.139589,0.020547,0.211224,-0.534930,-0.591033,-0.438340,9.144726,1.204481,1.416136,0.886960,0.622959,0.519746,0.450323,0.715492,0.648123,0.802473,0.579421,0.501532,0.370776,street_music
6.046368,-1.097407,1.216323,-0.284426,0.388295,0.054744,-0.042564,-0.096534,0.109848,-0.030208,0.070841,-0.164888,-0.262794,6.422727,1.086380,1.558921,0.447696,0.748367,0.527439,0.447601,0.444127,0.534996,0.399158,0.497066,0.357988,0.333222,street_music
7.130197,-1.292710,0.907119,-0.569024,-0.095303,-0.439518,-0.435935,-0.227839,-0.116736,-0.020004,0.177291,-0.036798,-0.168489,7.404508,1.403161,1.274727,0.765482,0.641739,0.628399,0.647884,0.480400,0.410926,0.420936,0.536473,0.424977,0.458058,street_music
7.317806,-1.933445,1.050289,-0.586466,0.068670,0.281481,-0.169129,-0.405061,-0.186739,0.057088,0.005928,-0.123645,-0.196464,7.589455,1.863579,1.349360,0.613322,0.467459,0.613970,0.360172,0.395542,0.323434,0.434086,0.434371,0.334130,0.326966,street_music
6.127382,-1.623224,1.340282,-0.681545,0.522898,0.050307,-0.096724,-0.360820,0.384427,0.106757,-0.128304,-0.087494,-0.091140,6.285118,1.624113,1.504846,0.746740,0.728115,0.421662,0.375035,0.425516,0.584922,0.390949,0.331901,0.355673,0.325806,street_music
6.972046,-1.290536,0.929248,-0.393824,0.203237,0.144340,-0.117296,-0.227049,0.047414,0.097306,0.149186,0.073196,-0.222555,7.287439,1.241568,1.288567,0.451334,0.571089,0.570165,0.406322,0.402307,0.476686,0.479437,0.513976,0.469136,0.332529,street_music
5.545377,2.104332,0.397030,0.687736,0.722482,0.229875,0.376134,0.381505,0.394534,0.027883,0.343197,-0.139343,0.107207,5.499069,2.142315,0.628356,0.722684,0.740763,0.483332,0.505008,0.484268,0.474421,0.383234,0.459898,0.499854,0.370526,street_music
6.160589,-0.262788,-0.391068,-0.868893,-0.724068,0.123586,0.584426,1.913063,1.703919,0.826067,-0.321698,-0.959629,-0.987330,7.262113,1.358006,0.958430,0.543994,0.711541,1.280888,1.662822,2.982992,2.773195,1.959836,0.991145,0.453194,0.362366,street_music
1.960625,-3.023723,0.614256,-0.381997,2.447525,2.236298,1.370767,-0.539201,-1.742473,-0.778056,0.813855,1.549349,0.469971,1.788310,3.561131,0.662829,1.087669,2.064643,1.849035,1.039548,1.171031,2.258843,1.395556,0.810768,1.174246,1.033525,street_music
4.985954,-1.433559,0.354566,-0.759794,0.040630,0.703437,1.427579,2.118861,0.965025,-0.065009,-1.073087,-1.175107,-0.645406,5.819733,1.187202,1.384576,0.690826,1.004497,1.496826,2.169583,2.844253,1.847120,1.057803,0.921865,0.783960,0.609850,street_music
3.726043,-1.832684,0.617289,-0.858383,0.599924,0.941353,1.480737,2.336785,0.660822,-0.577476,-1.406453,-1.017477,-0.250636,4.088486,1.746898,1.095076,0.787466,1.027581,1.346775,1.786073,2.637159,1.161624,0.648678,1.218512,0.910641,0.568817,street_music
2.199354,-3.031214,-0.135452,-1.188053,1.651611,2.002733,1.634463,0.903803,-1.293859,-1.095149,-0.105228,1.025045,1.483378,1.268067,4.617482,1.856188,2.738192,0.589312,0.833074,0.659868,0.821184,2.844720,2.610650,1.665940,0.824470,0.595368,street_music
5.350601,-0.759959,-1.120082,-1.417395,-0.278002,-0.261911,0.663719,1.695311,1.442447,1.021254,-0.120677,-0.796507,-0.821116,6.280241,1.023530,0.816501,0.902888,0.816823,0.752335,1.624417,2.629136,2.337898,2.003748,1.176094,0.519970,0.416649,street_music
5.842048,0.364428,-1.043041,-0.663440,-0.837586,-0.749590,-0.453924,0.028912,0.813634,1.437114,1.111230,0.096555,-0.572817,6.524947,1.187865,0.831934,0.609633,0.569869,0.439494,0.361425,0.822339,1.493969,2.073208,1.745832,0.819159,0.493728,street_music
3.498632,-1.923139,-0.540936,-1.598668,0.207290,1.408230,1.828136,1.560107,-0.888208,-1.417281,-1.271233,-0.443320,0.396850,3.368850,2.437849,1.255949,2.112734,0.666393,1.119787,1.504376,1.316897,1.563248,1.879255,1.812243,1.016579,0.440778,street_music
4.475234,-1.432670,-0.429268,-1.237881,-0.109232,0.912353,1.507464,1.825211,0.095596,-0.824152,-1.343105,-0.852778,-0.045986,4.821473,1.767049,0.849122,1.399471,0.689067,1.146488,1.647398,1.990431,1.155776,1.039750,1.448280,1.028315,0.598639,street_music
4.091208,-1.841826,-0.542734,-1.153956,0.512771,1.442988,1.443698,1.214657,-0.454162,-0.683608,-0.739390,-0.218885,0.199626,4.282513,2.476270,1.119882,1.525012,1.344261,1.667757,1.353233,1.554968,1.733573,1.110816,1.411713,1.258285,0.777423,street_music
3.675899,-2.154761,-0.834762,-1.349610,0.463006,1.599799,1.773239,1.431491,-0.768533,-1.197111,-1.077122,-0.262180,0.361864,3.643608,2.821142,1.481352,1.853101,0.679623,1.433649,1.542112,1.299000,1.488066,1.624401,1.590276,1.012992,0.538874,street_music
3.776987,-2.199441,-0.300199,-1.474840,-0.103254,0.492934,1.185480,2.035873,0.313980,-1.006636,-1.701848,-0.957188,-0.132056,4.095026,2.233047,0.766853,1.537867,0.479095,0.872936,1.400536,2.267999,0.834304,1.053927,1.640440,0.902384,0.425846,street_music
6.486289,0.803894,-0.665571,-0.288941,-0.165799,-0.417498,-0.234251,-0.061139,0.278387,0.866421,0.985003,0.137598,-0.162207,6.725356,1.291514,0.917446,0.613112,0.591210,0.468070,0.381690,0.486896,0.617126,1.143098,1.242434,0.589030,0.424141,street_music
6.763860,-5.016463,-0.538229,0.533882,-0.019265,0.011408,-0.621819,-0.737694,-0.339718,-0.397269,0.249945,0.935954,0.638723,6.226366,5.725974,1.363825,0.657032,0.819131,0.795787,1.353959,1.455799,1.136442,1.188268,0.634579,0.543141,0.614082,street_music
7.860037,-4.785401,-1.385060,0.772907,-0.000803,0.227727,-0.572697,-0.803999,-0.354508,-0.392061,0.286331,1.052497,0.754182,7.203339,5.611790,2.238365,0.538542,0.876952,0.677134,1.400392,1.628420,1.211729,1.223495,0.628981,0.573722,0.543681,street_music
6.470333,-1.857130,-0.004033,2.323585,0.276420,-0.737486,-0.344025,0.042040,0.406012,0.845735,1.170975,1.237935,0.814283,5.747797,2.825211,0.961664,1.638537,0.792295,1.637135,1.274421,0.904911,0.593412,0.429520,0.568939,0.757973,0.486537,street_music
7.176887,-5.100219,-1.305374,1.028400,-0.023975,-0.083378,-0.864059,-0.689111,-0.016448,0.047186,0.754976,1.229695,0.865245,6.396294,6.043403,2.239383,0.546410,0.966558,1.019936,1.769429,1.598466,0.956079,0.927433,0.368338,0.474668,0.352344,street_music
6.520921,-1.181867,-0.680546,0.969486,0.555218,0.224735,-0.140551,-0.465154,0.035205,0.161363,0.672117,0.989660,0.875432,5.775477,3.885125,1.854164,0.648704,0.560632,0.858982,1.222965,1.612575,1.008820,0.895220,0.498516,0.932442,0.638759,street_music
6.794992,1.774235,0.249676,0.063868,0.044258,-0.355030,-0.283413,0.263502,0.323839,0.498332,1.090451,0.856383,0.705922,6.176346,1.347869,0.857822,0.894922,0.829853,1.166938,1.108787,0.706955,0.581048,0.554098,0.613058,0.449357,0.427867,street_music
7.795768,-4.625399,-0.894166,0.713401,-0.149176,0.166107,-0.529087,-0.546484,0.004618,-0.255749,0.267775,1.115582,0.688065,7.207262,5.388912,1.685374,0.639519,1.104020,0.713983,1.292380,1.331231,0.839910,1.048686,0.580041,0.578083,0.433525,street_music
6.795543,-4.816361,-1.034171,1.080160,-0.301486,-0.210295,-0.651474,-0.488850,0.187757,-0.062243,0.308305,1.221815,1.258561,5.656110,6.146613,2.393992,0.533465,1.622656,1.566560,1.985387,1.831848,1.227764,1.440216,1.117638,0.478677,0.439771,street_music
6.738893,-4.152597,-0.997531,1.624554,0.246593,-0.320062,-0.435567,-0.500199,-0.008489,0.256471,0.908067,1.437615,1.084129,5.763974,5.327673,2.166210,0.759465,0.956413,1.506717,1.600808,1.684013,1.224133,1.006096,0.477929,0.556295,0.499104,street_music
7.656430,-5.127714,-1.272390,0.715879,-0.110360,0.136561,-0.370698,-0.462009,-0.315703,-0.661700,0.072115,0.933029,0.713766,7.044838,5.895167,2.080533,0.493093,0.948861,0.701568,1.162244,1.258110,1.170966,1.444829,0.786996,0.488212,0.511669,street_music
7.410469,-4.234515,-0.811350,1.050217,0.412896,0.133158,-0.173962,-0.437992,-0.286027,-0.052094,0.617110,1.376889,0.963965,6.542821,5.275624,1.884892,0.493671,0.846599,0.952063,1.224273,1.477416,1.319575,1.177928,0.641551,0.603005,0.467926,street_music
3.989590,-3.324430,2.480532,-2.182776,2.468606,-0.605542,0.352558,0.092381,0.309902,-0.536349,-0.318743,0.105596,-0.115917,4.434870,3.390717,2.802226,2.273955,2.700702,0.825441,0.788035,0.627878,0.717878,0.725991,0.645325,0.543628,0.604448,street_music
3.821193,-2.804930,2.464022,-1.692779,2.568387,-0.722902,0.470957,-0.216181,0.099124,-0.472028,0.002952,-0.000979,0.098493,4.167512,3.176372,2.572764,1.973231,2.562088,1.041437,0.765125,0.702921,0.600325,0.788579,0.505249,0.585833,0.537934,street_music
3.350548,-2.420744,3.305432,-2.321684,2.535572,-0.390994,0.441809,-0.284609,0.265992,-0.216593,0.152374,-0.034751,-0.539864,4.278226,2.252318,3.967010,1.987903,3.143769,0.722909,1.157884,0.715991,0.969657,0.689572,0.859482,0.751383,0.771269,street_music
3.434044,-2.602958,3.834567,-2.163966,2.242091,-0.648957,0.547027,-0.149111,0.041696,-0.168562,-0.073636,0.004150,-0.822732,4.480336,2.183674,4.764437,1.586875,3.131209,0.754735,1.503935,0.900785,0.997056,0.853017,0.985553,1.037497,0.568116,street_music
4.329939,-2.264537,3.598876,-2.524100,2.223776,-0.765076,-0.000554,-0.317168,-0.054811,-0.540240,-0.409886,-0.121405,-0.497550,5.024753,2.059087,4.211797,2.197782,2.813044,0.698576,0.731296,0.558715,0.693379,0.473854,0.542860,0.616636,0.596275,street_music
4.076072,-2.613480,3.286490,-2.198313,2.367139,-0.660533,0.292498,-0.362535,-0.001885,0.054426,-0.037650,-0.296050,-1.206781,5.453488,1.822296,4.609645,1.299348,3.655922,0.876796,1.609147,1.021308,1.329676,1.400646,1.352478,1.059832,0.584599,street_music
5.167641,-0.473633,0.635497,-0.361069,0.438110,-0.226888,0.245697,-0.261786,-0.084263,-0.324300,-0.373936,-0.232908,-0.252566,5.594630,1.457596,1.366806,0.554465,0.882179,0.470252,0.683567,0.430342,0.435267,0.421789,0.402534,0.354153,0.397475,street_music
4.882809,0.225979,1.045348,-0.434079,0.466462,-0.246170,0.166826,-0.338670,-0.006174,-0.276691,-0.405539,-0.256035,-0.107198,5.265157,1.602998,1.635856,0.642415,0.772917,0.538576,0.546537,0.524653,0.424734,0.466920,0.503303,0.439628,0.381179,street_music
5.386472,-1.407990,0.311909,-0.582081,0.174044,-0.364563,-0.017748,-0.390607,-0.085251,-0.265644,-0.273081,-0.073634,-0.117780,5.678962,1.806090,0.803090,0.695692,0.579900,0.550197,0.552879,0.575420,0.580434,0.455753,0.489931,0.510730,0.547580,street_music
5.704730,-1.055658,0.312748,-0.034088,0.052940,-0.734441,-0.089604,-0.352695,-0.162535,0.057442,0.087996,0.121819,-0.007889,5.871184,1.410694,0.808208,0.538288,0.528046,0.885771,0.577248,0.524029,0.453394,0.464939,0.457059,0.521177,0.473424,street_music
5.099596,-0.554964,0.500869,-0.301430,0.512278,-0.280488,0.150754,-0.332416,0.009517,-0.284622,-0.416057,-0.325045,-0.222873,5.507774,1.503638,1.218614,0.620169,0.940908,0.513825,0.618662,0.474965,0.493733,0.445784,0.436892,0.369649,0.380634,street_music
3.352489,0.722886,1.346193,-1.028360,0.794662,-0.092257,0.331308,-0.039144,-0.069274,0.136630,-0.386262,-0.134483,-0.220619,4.314969,1.704194,1.805297,1.058219,1.259007,0.471987,0.764371,0.562689,0.552971,0.559042,0.547605,0.423651,0.395621,street_music
7.203106,-2.443340,0.734994,-0.480320,-0.106875,-0.286321,0.338172,0.148150,-0.135153,-0.054703,-0.063043,-0.310104,-0.516010,7.818474,2.161352,1.403712,0.721581,0.712060,0.581495,1.016155,0.772272,0.690911,0.681689,0.642651,0.506958,0.436663,street_music
6.713756,-2.155604,0.852521,-0.234799,0.103583,-0.609027,0.486475,0.078945,-0.078018,-0.275065,-0.266428,-0.270918,-0.246889,7.068507,2.156514,1.318427,0.754030,0.701844,0.741536,0.913478,0.738356,0.633568,0.541147,0.475024,0.428188,0.447576,street_music
3.670168,-1.785348,0.459427,-1.193517,-0.175160,-0.595057,0.251991,-0.244696,-0.173194,-0.422869,0.008979,-0.421460,-0.471851,4.552455,1.662738,1.262693,0.966468,0.588763,0.522354,0.877121,0.533431,0.584832,0.493306,0.686254,0.443127,0.444133,street_music
4.394914,-1.827347,0.909991,-0.538483,0.308511,-0.126291,0.655048,0.258998,0.227068,-0.211787,0.133127,-0.487586,-0.586772,5.416536,1.868820,1.751016,0.630256,1.094520,0.760108,1.368521,0.986682,0.960468,0.611431,0.863840,0.466907,0.615501,street_music
6.041338,-1.922638,1.077978,-0.650957,0.021997,-0.566701,0.266757,-0.247854,-0.461708,-0.401291,-0.186914,-0.275972,-0.267322,6.514983,2.080769,1.550402,0.793336,0.769697,0.709129,0.764279,0.380063,0.541798,0.539215,0.645470,0.666274,0.570310,street_music
7.182524,-1.580813,0.291974,-0.823114,-0.518760,-0.843945,-0.179589,-0.242888,-0.045295,-0.241730,-0.379997,-0.500052,-0.562937,7.953796,1.677368,1.142543,0.640935,0.670822,0.631193,0.673491,0.661256,0.792963,0.586702,0.617209,0.494593,0.563475,street_music
7.896866,-1.062065,-0.065007,1.137777,0.347455,-0.132301,-0.249319,0.640123,-0.099191,-0.095535,0.681491,0.488579,-0.183281,8.144463,1.301290,0.594563,1.436101,0.728558,0.486047,0.456977,0.928098,0.355758,0.397006,0.988603,0.783286,0.352277,street_music
7.791658,-1.275043,0.157413,0.820428,0.537681,0.046613,-0.364073,0.859033,-0.064082,-0.244030,0.494329,0.264800,-0.269354,8.137992,1.402572,0.948201,1.239744,0.940417,0.561008,0.518901,1.203587,0.460746,0.442855,0.853085,0.648908,0.376171,street_music
8.501569,-2.540632,0.364107,0.761862,0.232555,-0.021550,-0.442744,0.801917,-0.275218,-0.144223,0.684426,0.341549,-0.245506,8.826134,2.814189,1.181194,1.233375,0.774932,0.481503,0.561654,1.123513,0.383992,0.403106,1.058868,0.773845,0.392755,street_music
8.333215,-2.508130,0.329022,0.523658,0.044422,-0.039893,-0.450169,0.773371,-0.250423,-0.268851,0.497263,0.352496,-0.193496,8.602371,2.625292,1.016663,0.979952,0.549262,0.492063,0.595797,1.062758,0.376656,0.506716,0.875114,0.695107,0.417109,street_music
7.889380,-2.933742,1.302864,-0.025642,0.855275,-0.144327,-0.357809,0.798208,-0.296154,-0.282681,0.195747,0.010809,-0.244497,8.266572,2.963233,1.741653,0.860416,1.229138,0.504338,0.447324,1.124256,0.378711,0.380190,0.583106,0.435495,0.311102,street_music
7.071349,0.119156,0.250460,0.954319,0.742707,0.021426,-0.333173,0.604350,-0.048771,0.042324,0.540282,0.179699,-0.294597,7.437372,1.145334,0.997761,1.369138,1.142549,0.517394,0.487982,1.022375,0.461911,0.587056,0.952016,0.582235,0.349739,street_music
6.150075,-1.234975,1.489507,0.023050,0.467095,-0.193839,-0.041878,0.265189,-0.117298,-0.092621,0.377074,-0.016918,-0.002729,6.297885,1.475722,1.704591,0.620238,0.873022,0.611349,0.580365,0.698425,0.460761,0.418069,0.580242,0.436721,0.421081,street_music
4.043627,-0.559316,1.786315,-0.155617,0.349686,-0.327165,0.408442,0.478445,0.229872,-0.174633,0.276328,-0.128059,-0.082301,4.357821,1.294352,2.025940,0.491549,0.842128,0.768488,0.686882,1.096113,0.557078,0.449877,0.650262,0.395373,0.454564,street_music
5.370990,-0.920410,2.007087,-0.026261,0.472041,0.151236,0.239858,0.311927,-0.068555,-0.161255,0.231798,-0.003426,0.111922,5.440155,1.469605,2.049408,0.723123,0.721169,0.602648,0.470374,0.576178,0.493079,0.507899,0.482702,0.452385,0.435373,street_music
4.768095,-1.343016,1.908537,0.254463,0.461547,0.256439,0.614930,0.425495,-0.059311,-0.147675,0.258728,-0.301115,-0.101051,4.999442,1.906237,2.165197,0.717295,0.699985,0.663013,0.840320,0.791989,0.406873,0.414598,0.636493,0.424066,0.396194,street_music
4.917497,-2.349996,1.703152,0.066327,0.539167,-0.143909,-0.206805,0.281709,0.119992,-0.241161,0.463701,-0.136057,-0.242185,5.345234,2.622097,2.240604,0.990568,0.975301,0.625909,0.705025,0.687825,0.579768,0.515802,0.895562,0.505425,0.525274,street_music
5.644934,-1.553090,1.891411,0.069923,0.356149,-0.303905,0.321806,0.481773,0.005051,-0.301871,0.224892,-0.154965,-0.210601,5.975777,1.730491,2.302285,0.725820,0.805746,0.708921,0.743992,1.022370,0.675606,0.521309,0.642300,0.464279,0.442149,street_music
5.668373,-1.705741,1.332967,-0.214853,0.092252,-0.342253,0.225587,0.312497,0.226941,-0.336611,0.419551,0.235944,-0.081036,5.884934,2.063175,1.676341,0.616133,0.738239,0.635446,0.594298,0.718304,0.676372,0.626434,0.702148,0.649754,0.443234,street_music
5.392537,-1.069785,0.501614,0.755216,0.946633,1.375393,0.666702,-0.173350,-0.737264,-0.087064,0.586599,0.744651,0.921762,4.625040,2.139149,0.706094,0.609657,0.431185,0.615031,0.512017,1.299345,1.782958,1.138758,0.535095,0.477957,0.457129,street_music
6.011395,-0.991508,0.793836,0.489820,1.055678,1.283655,0.373482,-0.401685,-0.841886,-0.027347,0.564875,0.754441,0.731994,5.407477,1.837789,0.534289,0.512880,0.547297,0.675239,0.526699,1.292554,1.657588,0.873698,0.411681,0.354787,0.361615,street_music
4.438872,-0.125124,1.050824,0.568177,1.480373,1.383302,0.740392,0.047279,-0.149927,0.288592,0.781932,0.768550,0.586097,4.108952,1.162921,0.849964,0.528836,0.987684,0.901409,0.429786,0.868280,0.958958,0.526312,0.508201,0.519733,0.349891,street_music
5.577186,-0.261946,1.702589,0.592601,1.444022,1.510490,0.998602,0.205790,-0.339438,0.136348,0.543345,0.626148,0.470966,5.189717,0.941381,1.375001,0.556238,1.079086,1.126238,0.663494,0.556667,0.971094,0.587889,0.421775,0.440783,0.477376,street_music
6.227548,-1.025180,0.415130,0.509676,0.748429,1.311621,0.447859,-0.479089,-1.092525,-0.303913,0.591566,0.701348,0.737358,5.629650,1.955551,0.643550,0.587323,0.396522,0.733071,0.535118,1.369001,1.931872,1.156785,0.438506,0.388925,0.394726,street_music
6.330487,-0.847500,0.685830,0.435841,0.850146,1.259485,0.630739,0.015253,-0.497506,0.056264,0.534868,0.494760,0.342024,6.092594,1.569769,0.624280,0.680966,0.733318,1.061022,0.585655,0.733349,1.005884,0.494849,0.476396,0.443752,0.388859,street_music
5.546364,-0.899814,0.524541,0.584899,0.851794,1.380399,0.666092,-0.137322,-0.827235,-0.065221,0.567814,0.649899,0.677215,5.078070,1.795785,0.638007,0.516686,0.526782,0.850941,0.432337,1.014534,1.708570,1.004381,0.423898,0.432517,0.409374,street_music
4.737082,-0.543783,0.812570,0.026707,0.022328,0.272171,-0.019448,0.248820,0.124926,0.013761,-0.059209,-0.237831,-0.222977,5.233907,1.008681,1.353061,0.630783,0.571647,0.688188,0.505302,0.622728,0.502817,0.440839,0.390961,0.348695,0.393002,street_music
1.765387,-1.612369,1.503229,-0.120933,-0.216090,-0.080075,-0.031710,0.141117,-0.226985,-0.184984,-0.099102,-0.224952,-0.227167,2.619496,1.660461,1.831249,0.489352,0.508059,0.444046,0.484579,0.564177,0.412749,0.395189,0.394029,0.370667,0.377900,street_music
4.558535,-1.276731,0.147239,-0.262392,-0.142519,-0.090033,-0.260001,0.077043,-0.161153,-0.123030,-0.141065,-0.327955,-0.315850,4.953581,1.177416,0.824529,0.498839,0.487194,0.467379,0.463052,0.568882,0.407905,0.417304,0.399694,0.342452,0.353057,street_music
4.313322,-0.079164,1.519666,-0.116537,0.225665,0.156730,-0.087858,0.116061,-0.124468,-0.015622,-0.195413,-0.412742,-0.376653,4.802188,0.742267,2.040542,0.644609,0.776352,0.681981,0.511210,0.648942,0.489144,0.534200,0.396685,0.335653,0.376154,street_music
4.464582,-0.241780,1.565482,-0.060009,-0.016362,0.050398,-0.291065,-0.016613,-0.248571,-0.225753,-0.276803,-0.372722,-0.253330,4.815261,0.678601,1.966604,0.638986,0.584741,0.604885,0.445568,0.495355,0.386970,0.370768,0.363907,0.326673,0.307677,street_music
4.937677,-0.131849,1.605757,0.154880,0.156890,0.326620,-0.118189,0.148276,-0.152117,-0.119270,-0.020617,-0.137705,-0.111583,5.125979,0.605793,1.840726,0.611084,0.505819,0.599365,0.405096,0.443396,0.381028,0.364481,0.355779,0.337539,0.354098,street_music
5.442960,-2.298710,3.967862,-3.024463,0.490826,-1.230174,-0.754694,-0.124870,-1.008218,0.074837,-1.225900,-0.075125,-0.721075,6.317085,1.987024,4.867837,2.554301,1.449126,0.855715,0.669342,0.896018,0.728224,1.091688,0.803125,0.842515,0.587644,street_music
5.391785,-2.223761,4.082049,-2.821930,0.595440,-1.173289,-0.935651,-0.234181,-1.238080,0.148192,-1.178234,-0.018673,-0.598061,6.135746,2.079904,4.840999,2.463239,1.388291,0.894540,0.777638,0.766954,0.940920,1.061904,0.848357,0.782069,0.513643,street_music
5.112895,-3.326559,4.491121,-3.473076,0.643423,-1.359549,-1.068239,-0.097393,-1.304095,0.404191,-1.048616,0.244590,-0.611194,5.888852,3.038607,5.292457,3.044586,1.486506,1.003385,0.789563,0.870098,0.967128,1.182597,0.745722,0.968478,0.527628,street_music
5.279484,-3.127520,4.538399,-3.080190,0.903315,-1.134343,-0.723725,0.104073,-1.135075,0.332985,-1.342955,0.002418,-0.688428,6.145883,2.995201,5.374268,2.662215,1.751845,0.774948,0.674660,1.048231,0.767679,1.219861,0.893607,0.843737,0.440453,street_music
4.982810,-2.378828,4.637566,-3.161304,0.681589,-1.187417,-1.234674,-0.254329,-1.366946,0.144975,-1.254684,0.057363,-0.739446,5.915979,2.226386,5.518909,2.701089,1.605339,0.782182,0.875343,0.801981,0.920412,1.135110,0.813375,0.925875,0.442611,street_music
5.399716,-2.660135,4.070242,-3.037748,0.397333,-1.297337,-1.324245,-0.188421,-1.340910,0.121933,-1.095883,0.037860,-0.705624,6.270548,2.392675,4.933269,2.558550,1.372712,0.877008,0.920363,0.765291,0.920360,1.068386,0.703748,0.909277,0.473307,street_music
4.832062,-2.623246,5.345490,-3.363275,0.842781,-1.327691,-1.344716,0.043480,-1.625722,0.416147,-1.193821,0.261691,-0.795203,5.841113,2.212737,6.255105,2.776944,1.780610,0.892869,0.785417,0.971874,0.994383,1.335966,0.652394,1.166909,0.426671,street_music
5.447625,-1.134369,0.867768,-0.832083,2.494463,-1.766958,1.704206,-0.232343,0.319305,0.174594,0.530740,-0.629613,-0.231591,5.770094,1.141278,1.239516,0.805352,2.780248,1.643704,2.005322,0.450481,0.716385,0.595258,0.853465,0.611841,0.372626,street_music
6.607941,-0.680056,1.054073,-0.129833,1.607831,-0.525412,1.230973,0.015638,0.223719,0.597685,0.753065,-0.074848,-0.166197,6.851075,0.912608,1.383672,0.672575,1.883127,0.694422,1.488089,0.499425,0.570265,0.873318,0.983892,0.361794,0.321746,street_music
6.766334,-1.349280,1.524482,-0.026192,1.656456,-0.554657,1.318795,0.086795,0.140904,0.442767,0.532002,-0.289028,-0.173471,7.006648,1.340345,1.802075,0.631619,1.915603,0.662269,1.569198,0.551514,0.519154,0.726988,0.783813,0.354318,0.336484,street_music
6.808289,-1.525584,1.417982,-0.290158,1.842137,-0.741724,1.382182,0.170388,0.117136,0.295358,0.595949,-0.395301,-0.227614,7.101168,1.480732,1.773239,0.694546,2.152725,0.781762,1.686611,0.636193,0.548000,0.678642,0.903437,0.381245,0.334211,street_music
7.039698,-0.590533,1.128099,-0.529951,1.921093,-0.619270,1.092737,-0.169162,0.044620,0.439369,0.605978,-0.494684,-0.292298,7.401886,0.736972,1.526343,0.634514,2.289261,0.648224,1.477956,0.483501,0.575216,0.824607,0.975503,0.405269,0.337758,street_music
5.453454,0.082734,1.346605,0.003571,1.946561,-0.279825,1.309744,0.575206,0.596410,0.827796,0.974841,0.137618,-0.127645,5.666131,0.914040,1.587739,0.694011,2.147036,0.642173,1.519151,0.828013,0.841126,1.040231,1.162244,0.467534,0.322391,street_music
5.194983,-0.481162,1.606454,-1.234897,-0.541487,-0.853766,-0.537803,-0.674474,-0.359996,-0.254861,-0.956733,0.403201,-0.294234,5.816046,1.048856,2.280804,1.283503,0.914011,0.853551,0.622224,0.737884,0.489115,0.511458,0.823909,0.869732,0.455989,street_music
