media0,media1,media2,media3,media4,media5,media6,media7,media8,media9,media10,media11,media12,desvio0,desvio1,desvio2,desvio3,desvio4,desvio5,desvio6,desvio7,desvio8,desvio9,desvio10,desvio11,desvio12,classe
4.630205,-1.593056,1.240587,-0.346172,0.706089,0.521601,0.600742,-0.031882,0.315637,0.096866,0.202761,0.598805,0.460141,4.283765,2.420535,1.658388,1.032106,0.563159,0.554255,0.586931,0.691741,0.598177,0.531660,0.423453,0.373514,0.467477,engine_idling
9.532233,-3.115369,-3.515360,-1.458567,-1.535548,-1.080881,-1.876866,-0.542122,-0.884654,-1.129806,-0.761670,-0.308741,-0.687754,10.327743,2.570546,2.893650,0.872291,0.953700,0.588103,1.262805,0.375027,0.396315,0.548766,0.326087,0.494367,0.320750,engine_idling
9.823836,-3.142295,-3.663194,-1.410298,-1.590491,-1.121078,-1.982590,-0.557313,-0.879115,-1.132214,-0.637841,-0.196957,-0.703088,10.625268,2.575436,3.022597,0.825361,0.991987,0.628106,1.374571,0.389718,0.379430,0.554441,0.362424,0.614209,0.320443,engine_idling
10.633901,-1.987638,-4.182205,-2.438955,-1.855416,-0.437225,-1.164827,-0.611903,-0.945841,-0.801172,-0.820586,-0.456849,-0.948528,11.699719,1.353427,3.291595,1.562130,1.009367,0.644403,0.434834,0.490642,0.301795,0.333050,0.339122,0.591551,0.324338,engine_idling
10.633842,-1.924328,-4.014294,-2.458737,-1.865165,-0.391760,-1.022363,-0.572128,-0.932675,-0.719997,-0.772124,-0.376665,-0.850679,11.605347,1.355146,3.213276,1.676444,1.115457,0.585456,0.433233,0.449470,0.325910,0.389788,0.341113,0.578940,0.339385,engine_idling
10.290827,-1.987533,-3.988200,-2.580610,-1.899914,-0.532896,-0.962608,-0.528220,-0.950776,-0.609862,-0.765807,-0.285108,-0.713767,11.119973,1.503900,3.327442,1.942352,1.264620,0.416357,0.444854,0.376723,0.410164,0.373261,0.316122,0.532381,0.311945,engine_idling
10.086533,-2.175327,-4.127115,-2.710238,-1.990028,-0.607144,-1.094537,-0.532693,-1.006557,-0.713898,-0.794338,-0.340190,-0.778294,10.971978,1.609436,3.417558,2.009677,1.291779,0.424968,0.522515,0.437150,0.406589,0.378593,0.312416,0.539349,0.329873,engine_idling
10.295161,-2.279250,-4.258876,-2.623801,-2.112681,-0.526160,-1.148475,-0.577692,-1.015149,-0.843143,-0.773618,-0.351984,-0.822228,11.232877,1.666430,3.506689,1.876135,1.358070,0.502595,0.531422,0.445682,0.401521,0.347377,0.326385,0.565394,0.310018,engine_idling
10.484430,-2.198175,-4.343660,-2.604287,-2.154730,-0.520380,-1.145160,-0.614499,-1.006914,-0.865814,-0.788846,-0.311491,-0.777400,11.380063,1.679177,3.614713,1.876553,1.445322,0.457149,0.551102,0.361235,0.405178,0.345604,0.304013,0.548607,0.315767,engine_idling
10.652974,-1.992304,-4.277997,-2.491667,-2.006123,-0.436083,-1.089653,-0.541175,-0.901616,-0.835755,-0.801439,-0.338495,-0.758678,11.522169,1.495933,3.569639,1.786459,1.325954,0.506427,0.513328,0.401573,0.352677,0.331254,0.318867,0.512570,0.277175,engine_idling
10.686483,-2.068333,-4.231882,-2.433008,-1.927177,-0.415869,-1.062574,-0.472131,-0.864241,-0.827075,-0.821808,-0.383356,-0.806342,11.614075,1.529981,3.470261,1.676484,1.198437,0.555409,0.459705,0.471610,0.319527,0.328305,0.328047,0.530792,0.315701,engine_idling
10.427863,-2.281179,-4.337624,-2.570093,-2.138514,-0.635099,-1.155770,-0.490457,-0.883956,-0.868106,-0.845041,-0.342153,-0.766962,11.312505,1.763296,3.617232,1.849278,1.445378,0.443387,0.535918,0.437616,0.336476,0.368160,0.370437,0.546610,0.320774,engine_idling
10.424688,-2.402932,-4.359897,-2.590725,-2.241289,-0.715663,-1.212350,-0.463986,-0.834195,-0.868025,-0.862285,-0.328554,-0.759335,11.300156,1.866705,3.650768,1.883729,1.545843,0.382596,0.604086,0.453013,0.328940,0.364410,0.386788,0.541753,0.319718,engine_idling
10.249423,-3.212601,-3.778633,-1.407983,-1.783594,-1.209362,-2.117246,-0.496091,-0.852554,-1.008873,-0.492411,-0.231232,-0.890123,11.233799,2.453689,2.944687,0.673833,1.020952,0.591074,1.314058,0.562476,0.365251,0.355588,0.532506,0.748279,0.357592,engine_idling
10.629748,-2.197185,-4.202315,-2.389914,-2.073703,-0.656199,-1.199736,-0.402654,-0.716426,-0.766410,-0.845760,-0.309920,-0.721196,11.474755,1.725379,3.536540,1.729152,1.426087,0.391992,0.624305,0.467079,0.316497,0.334252,0.354433,0.513456,0.307437,engine_idling
10.750166,-1.975935,-3.995847,-2.154158,-1.916537,-0.598290,-1.109504,-0.320463,-0.675255,-0.715925,-0.786583,-0.265988,-0.673213,11.550015,1.568765,3.366513,1.539405,1.316232,0.380948,0.574942,0.481987,0.309321,0.305355,0.322593,0.505337,0.315848,engine_idling
10.622831,-2.060712,-4.075094,-2.266678,-1.947357,-0.648327,-1.165634,-0.415260,-0.804880,-0.781175,-0.794969,-0.324778,-0.770113,11.514133,1.583134,3.356253,1.571488,1.271983,0.414256,0.569970,0.513450,0.347727,0.321650,0.335411,0.554466,0.314827,engine_idling
10.244621,-2.464748,-4.132870,-2.562988,-2.169779,-0.814693,-1.317560,-0.520422,-0.949753,-0.872758,-0.841234,-0.363364,-0.781515,11.165099,1.939409,3.432192,1.862887,1.466280,0.436668,0.683115,0.446978,0.369570,0.349948,0.343675,0.515761,0.317326,engine_idling
10.100686,-2.419704,-4.138788,-2.527630,-2.201901,-0.834103,-1.278179,-0.486716,-0.909905,-0.912310,-0.925330,-0.348943,-0.740184,10.983792,1.923177,3.473889,1.865092,1.535271,0.446677,0.684338,0.447423,0.369346,0.383838,0.366043,0.507313,0.327910,engine_idling
10.622926,-2.196802,-4.072402,-2.351459,-2.121247,-0.618908,-1.151172,-0.403357,-0.895263,-0.862009,-0.846061,-0.334444,-0.749446,11.488606,1.704719,3.372076,1.658323,1.436405,0.449597,0.606619,0.501352,0.352254,0.357678,0.355403,0.522446,0.311706,engine_idling
10.830367,-1.876421,-3.937764,-2.179730,-1.830833,-0.395205,-0.931778,-0.259722,-0.820036,-0.786632,-0.717087,-0.284975,-0.747022,11.686838,1.408242,3.238556,1.504356,1.175920,0.559631,0.473756,0.607225,0.347976,0.304343,0.299617,0.545074,0.296158,engine_idling
10.840870,-1.901886,-3.900357,-2.191174,-1.824472,-0.357351,-0.924735,-0.273541,-0.787114,-0.773604,-0.764737,-0.318564,-0.788796,11.748076,1.407872,3.166523,1.481732,1.134422,0.595133,0.416096,0.630216,0.352660,0.305210,0.306563,0.571564,0.322220,engine_idling
10.598588,-2.359420,-4.072523,-2.432078,-2.154186,-0.523639,-1.082325,-0.464880,-0.922666,-0.806634,-0.833803,-0.398408,-0.799835,11.519012,1.808594,3.329818,1.694878,1.425519,0.519845,0.501321,0.483629,0.376463,0.338927,0.362744,0.511619,0.314568,engine_idling
10.329376,-2.679253,-4.281045,-2.547827,-2.325584,-0.699134,-1.189677,-0.501897,-0.967495,-0.865562,-0.800122,-0.347548,-0.777767,11.219893,2.093300,3.554369,1.831520,1.620640,0.448995,0.619985,0.469579,0.407257,0.357768,0.354891,0.544805,0.310819,engine_idling
10.022396,-2.919799,-3.728958,-1.643528,-2.018092,-1.509445,-1.894550,-0.277082,-0.752421,-0.973807,-0.607317,-0.257515,-0.859748,11.001968,2.242053,2.941231,0.951653,1.275161,0.797276,1.171275,0.734670,0.372551,0.365622,0.453567,0.693571,0.341034,engine_idling
10.146323,-2.619253,-4.451470,-2.597687,-2.304936,-0.803693,-1.240308,-0.493559,-0.960559,-0.879508,-0.768978,-0.294569,-0.734561,10.994208,2.078336,3.771771,1.916712,1.631795,0.446216,0.660696,0.439837,0.423554,0.376140,0.346487,0.549276,0.302748,engine_idling
9.827866,-2.487809,-3.950289,-2.110346,-2.110016,-1.221506,-1.356209,-0.329117,-0.803983,-0.918328,-0.689589,-0.262345,-0.783221,10.736052,1.929078,3.244408,1.462103,1.411938,0.794290,0.788533,0.631209,0.355492,0.377502,0.350797,0.619666,0.307964,engine_idling
10.238104,-2.170533,-4.041698,-2.200290,-1.990361,-0.635113,-1.025828,-0.506815,-0.880217,-0.787149,-0.672907,-0.346115,-0.872639,11.248380,1.554340,3.234890,1.431157,1.219907,0.509357,0.450881,0.511104,0.333856,0.345670,0.400746,0.623474,0.355340,engine_idling
10.852194,-2.029133,-3.853185,-1.979412,-1.892836,-0.465616,-1.077350,-0.532298,-0.875475,-0.786286,-0.789039,-0.415972,-0.956912,11.937824,1.392827,2.954026,1.136518,1.056542,0.635414,0.422617,0.541664,0.314002,0.363291,0.373431,0.642937,0.345317,engine_idling
10.759071,-1.976780,-3.965608,-2.133975,-1.906042,-0.519560,-1.138360,-0.535509,-0.891872,-0.804791,-0.766313,-0.408132,-0.955624,11.848499,1.376585,3.074506,1.290747,1.076916,0.620127,0.431639,0.542835,0.308282,0.338577,0.386287,0.646746,0.325694,engine_idling
10.605213,-1.998167,-4.113003,-2.274636,-1.997885,-0.614493,-1.154763,-0.471691,-0.877333,-0.814444,-0.721730,-0.306268,-0.881731,11.608340,1.455676,3.289903,1.481153,1.226450,0.497988,0.483656,0.539562,0.301418,0.321950,0.360280,0.666190,0.335698,engine_idling
10.608251,-1.968998,-4.178328,-2.341377,-1.929268,-0.553261,-1.174724,-0.534286,-0.903766,-0.792740,-0.786210,-0.354194,-0.884905,11.622405,1.409918,3.348840,1.527686,1.133256,0.521793,0.491312,0.503942,0.305710,0.319129,0.336556,0.626088,0.321430,engine_idling
6.618325,-2.006406,-0.320980,-0.479656,0.589806,-0.026079,1.002765,0.684038,0.643443,0.249384,0.227335,0.087644,-0.001098,6.749983,2.225749,1.318668,0.910532,0.842196,0.630833,1.160591,0.870819,0.765387,0.525299,0.513093,0.393806,0.413834,engine_idling
6.683893,-2.006829,-0.367506,-0.836509,0.449693,0.136478,1.087608,0.795691,0.638960,0.188871,0.103275,0.028608,-0.049781,6.844879,2.188345,1.213112,1.045196,0.868152,0.557096,1.250035,1.074343,0.818262,0.506529,0.551909,0.421952,0.423225,engine_idling
6.731668,-1.739211,0.959607,-0.293091,0.550869,-0.097652,0.806848,0.338787,0.359815,0.077643,0.215393,0.215747,0.168350,6.639272,2.007019,0.919331,0.634861,0.559220,0.473958,0.755965,0.405854,0.412674,0.349655,0.328074,0.347829,0.327694,engine_idling
6.831995,-2.055919,-0.005431,-0.951499,0.329798,0.047022,0.996039,0.657040,0.588752,0.168736,0.013068,0.006687,-0.050719,6.962775,2.200537,0.963881,1.152862,0.762228,0.537117,1.177158,0.969448,0.773781,0.439815,0.483555,0.376732,0.363098,engine_idling
7.068309,-2.185692,-0.857452,-1.150443,0.232663,0.058246,1.061805,0.477295,0.375266,0.041842,0.001732,0.137680,0.126630,7.033514,2.475011,1.570113,1.452594,0.565282,0.542648,1.077853,0.640218,0.545966,0.413842,0.463854,0.377455,0.338254,engine_idling
6.882478,-1.187290,-1.413551,-1.521685,-0.421266,-0.341851,0.905112,0.846735,0.794539,0.383979,0.223728,0.250966,-0.022736,7.038638,1.829796,1.638231,1.615306,0.999464,0.748247,1.151595,1.105509,1.131649,0.948345,0.727847,0.612210,0.525597,engine_idling
6.473801,0.130761,-0.353186,-1.279915,-0.688851,-0.747161,0.264240,0.407893,0.560529,0.353920,0.326719,0.443775,0.225292,6.404742,0.927283,1.318198,1.640817,1.264828,1.135623,0.710002,0.907715,0.957489,0.864919,0.594714,0.598008,0.683301,engine_idling
6.240820,-0.155185,0.805163,-0.646115,0.203799,-0.410392,0.299345,-0.018954,0.144293,-0.061330,0.169523,0.344962,0.420542,5.980002,1.076355,0.739299,1.182835,0.877770,1.019176,0.597311,0.632699,0.550724,0.597920,0.404531,0.441627,0.449422,engine_idling
5.900611,-1.022845,0.947320,-0.460624,0.685771,-0.010101,0.923322,0.412664,0.538503,0.111404,0.229973,0.153682,0.099247,5.904949,1.299534,0.967898,0.711693,0.707827,0.412089,0.936178,0.518051,0.573995,0.351856,0.384964,0.333479,0.305727,engine_idling
5.933765,-1.419752,0.741631,-0.434511,0.686179,-0.027648,1.046470,0.494105,0.553849,0.064976,0.221010,0.207286,0.121422,5.910229,1.665113,0.781908,0.733450,0.701720,0.446874,1.010734,0.528606,0.565928,0.337533,0.376007,0.335456,0.329282,engine_idling
6.472044,-1.705744,0.789137,-0.313200,0.593305,-0.154762,0.907706,0.394824,0.433004,0.051583,0.217587,0.230984,0.187555,6.375472,2.008756,0.761685,0.685888,0.583132,0.544742,0.830232,0.428397,0.457117,0.358097,0.368681,0.315825,0.329557,engine_idling
4.667053,0.998690,1.496236,0.115350,1.010262,1.052844,1.007745,0.607329,0.712109,0.819741,0.449603,0.569201,0.457302,4.346225,0.740638,1.183033,0.502991,0.698871,0.682492,0.633339,0.365604,0.394038,0.506727,0.301288,0.323667,0.293537,engine_idling
4.993840,1.038464,1.611399,0.061040,0.915183,1.022604,0.997428,0.653044,0.735429,0.968410,0.481706,0.630407,0.477001,4.583949,0.699324,1.191573,0.550444,0.539041,0.641274,0.599647,0.357715,0.382181,0.584934,0.285835,0.334139,0.294491,engine_idling
5.608981,1.131518,1.470341,-0.013465,0.711174,1.183095,0.876040,0.666491,0.682216,0.919642,0.489040,0.612115,0.410632,5.268248,0.841017,1.122446,0.545644,0.411378,0.852490,0.573740,0.432756,0.399797,0.588760,0.279988,0.354154,0.288726,engine_idling
5.941148,1.046188,1.330603,-0.047200,0.691763,1.309864,0.792511,0.670730,0.688999,0.899226,0.475489,0.636072,0.364095,5.641813,0.837822,1.027070,0.556628,0.439685,1.007446,0.547297,0.461592,0.443896,0.614888,0.311634,0.389719,0.294916,engine_idling
4.614188,0.923471,1.580427,-0.068091,0.848421,1.125469,0.789801,0.692295,0.793886,0.799999,0.514418,0.673234,0.366717,4.910446,0.772066,1.394741,0.595635,0.641255,0.927832,0.543837,0.470639,0.535447,0.550900,0.337641,0.436011,0.313190,engine_idling
3.521400,0.845148,1.730575,-0.386759,0.782599,0.407756,0.535530,0.432178,0.664064,0.500297,0.523470,0.631085,0.378241,4.193241,0.701140,1.702644,1.054594,0.927323,0.929802,0.761525,0.644531,0.648841,0.458117,0.392664,0.427996,0.314175,engine_idling
4.388860,0.853041,1.599363,-0.450721,0.714599,0.402571,0.490324,0.414974,0.589976,0.561517,0.446583,0.714749,0.350106,4.626126,0.681800,1.575873,1.070231,0.871241,0.884877,0.748375,0.642542,0.606034,0.514360,0.386157,0.509155,0.302931,engine_idling
4.234417,0.720471,1.737534,-0.062494,0.910487,0.806405,0.909511,0.754668,0.826600,0.752991,0.476198,0.828138,0.378328,4.107220,0.590397,1.438295,0.643505,0.628839,0.596895,0.631144,0.524292,0.559326,0.502415,0.324710,0.551953,0.327557,engine_idling
5.152769,1.104639,1.539704,0.006210,0.841897,1.084335,0.990524,0.661441,0.715111,0.989393,0.538929,0.614282,0.441239,4.778620,0.784271,1.160365,0.574312,0.503415,0.724560,0.626801,0.396997,0.410033,0.634435,0.305896,0.345540,0.291557,engine_idling
5.190159,1.121387,1.510685,0.003997,0.798289,1.143398,0.963671,0.624165,0.670792,0.963663,0.540350,0.632243,0.449785,4.808362,0.784963,1.121423,0.571362,0.455790,0.778910,0.613125,0.379639,0.385834,0.599171,0.318004,0.359706,0.287244,engine_idling
5.336705,1.092537,1.561080,-0.035865,0.805709,1.124215,0.937988,0.604354,0.669340,0.957283,0.535353,0.635732,0.447149,4.952220,0.756209,1.159152,0.605169,0.464243,0.757141,0.595319,0.391058,0.395339,0.595738,0.313452,0.359322,0.277187,engine_idling
5.327192,1.128488,1.517706,-0.039493,0.750479,1.133746,0.951597,0.620836,0.630230,0.958645,0.527612,0.620860,0.434366,4.959520,0.790132,1.137888,0.601046,0.426607,0.768396,0.611137,0.416603,0.381185,0.601048,0.300785,0.360746,0.289480,engine_idling
5.352782,1.167351,1.494092,-0.034143,0.742816,1.143972,1.001903,0.639958,0.622912,0.925498,0.520378,0.577048,0.434247,4.980753,0.833393,1.109892,0.587833,0.423625,0.782201,0.652486,0.407716,0.365812,0.572313,0.289222,0.316579,0.287111,engine_idling
5.292430,1.167505,1.493004,-0.030570,0.774519,1.140881,1.010867,0.636858,0.655095,0.923288,0.516876,0.518033,0.431618,4.922220,0.843135,1.111523,0.577179,0.459778,0.778842,0.664603,0.422579,0.373504,0.575089,0.299571,0.289411,0.286965,engine_idling
5.242912,1.164182,1.511781,-0.017502,0.786069,1.128096,0.958697,0.629254,0.661851,0.945556,0.503382,0.554090,0.428883,4.883555,0.843680,1.141920,0.577068,0.470292,0.766028,0.631346,0.401642,0.370181,0.596312,0.314102,0.321349,0.273243,engine_idling
5.344656,1.154820,1.547506,-0.023250,0.763828,1.089197,0.908119,0.619363,0.672874,0.933155,0.478195,0.607538,0.450420,4.954318,0.820922,1.154459,0.596538,0.424844,0.722852,0.565173,0.381481,0.367568,0.561906,0.278167,0.329437,0.273741,engine_idling
5.932493,1.253612,0.792562,-0.746420,1.646716,0.290755,0.328060,0.797592,0.680262,0.397677,0.561304,0.341749,0.588645,5.430864,0.864572,0.599425,1.440508,1.198686,0.535720,0.481227,0.426135,0.362263,0.378929,0.326056,0.369526,0.282981,engine_idling
6.037530,1.283534,0.828516,-0.758116,1.665010,0.196449,0.265990,0.706893,0.601271,0.315702,0.537005,0.325049,0.583745,5.534868,0.867176,0.575090,1.456126,1.207971,0.593086,0.524965,0.395681,0.346700,0.425123,0.319380,0.379373,0.300034,engine_idling
6.076092,1.281824,0.821622,-0.722266,1.700474,0.183437,0.287983,0.707115,0.609007,0.297544,0.503305,0.344895,0.610496,5.541563,0.875761,0.567805,1.445599,1.231496,0.614296,0.538211,0.381246,0.361281,0.453550,0.338226,0.384170,0.297631,engine_idling
6.124074,1.266427,0.774492,-0.713845,1.688642,0.181536,0.277270,0.710723,0.631327,0.304527,0.507238,0.345594,0.593544,5.605882,0.886938,0.552044,1.417531,1.232720,0.610810,0.521072,0.397495,0.345902,0.442000,0.332098,0.374533,0.310095,engine_idling
6.137391,1.312305,0.738028,-0.695110,1.675250,0.206405,0.261185,0.732093,0.614448,0.318860,0.523778,0.342508,0.583275,5.634058,0.913521,0.544812,1.393379,1.209634,0.579456,0.516306,0.387717,0.367678,0.425322,0.343770,0.371964,0.305188,engine_idling
4.288525,-2.945339,-0.123237,-1.249526,2.745701,-1.399353,2.291813,-1.038859,0.934935,-0.100083,0.506568,0.187969,-0.113588,4.463091,2.924220,0.574192,1.259180,2.895510,1.355332,2.443187,1.005382,1.094687,0.297105,0.688680,0.426840,0.288423,engine_idling
4.329359,-2.973682,-0.097149,-1.271994,2.773915,-1.385937,2.341576,-1.071843,0.930184,-0.129645,0.495132,0.206362,-0.099644,4.494351,2.964192,0.570103,1.283393,2.913641,1.363892,2.477909,1.052777,1.083374,0.291523,0.664189,0.429529,0.283684,engine_idling
2.401864,-0.793954,0.317833,0.036162,1.625883,0.514845,0.941897,0.964768,1.059780,1.340339,0.991739,0.523186,0.591032,2.215710,1.573904,0.831505,0.825939,1.103807,0.403952,0.611148,0.554591,0.567538,0.852643,0.523301,0.344268,0.318898,engine_idling
2.247278,-0.863245,0.421447,-0.049556,1.524771,0.480961,0.991411,0.955296,1.069138,1.244662,0.981189,0.521990,0.518902,2.082009,1.564804,0.859277,0.876474,1.081046,0.383054,0.691434,0.610642,0.627755,0.821516,0.571142,0.336015,0.296187,engine_idling
2.215842,-0.596358,0.440705,0.157071,1.563330,0.448365,0.916217,0.738488,0.939329,1.106979,0.902506,0.455354,0.575123,2.072741,1.449315,0.664635,0.707603,1.083884,0.425285,0.544091,0.428658,0.541281,0.662773,0.505713,0.358952,0.359675,engine_idling
3.910681,-1.753941,-0.043278,-0.780109,0.477936,-0.409447,1.596564,0.295718,1.341515,0.844127,0.395168,0.330847,-0.267991,4.219301,1.530034,0.370054,0.594022,0.798178,0.337302,1.895470,0.640590,1.632809,1.147121,0.714226,0.666930,0.308317,engine_idling
8.478591,0.807079,0.786232,1.183426,1.675789,1.546788,0.727361,0.349743,-0.290194,0.292354,0.646748,1.141136,0.464829,8.208769,1.664540,1.367970,0.946796,1.330017,1.268579,0.456871,0.402515,0.856712,0.456447,0.501660,0.842955,0.394266,engine_idling
7.706315,1.113382,1.261941,1.492356,1.682475,1.617125,0.732974,0.545958,-0.124056,0.492940,0.634416,1.044480,0.478931,7.468330,1.685197,1.518591,1.182618,1.323909,1.266735,0.408970,0.425015,0.731220,0.390679,0.448282,0.747807,0.353514,engine_idling
7.188579,1.719213,1.952840,1.775305,1.443323,1.392569,0.745075,0.774365,0.121268,0.543336,0.477415,0.799822,0.357178,7.058688,2.017548,1.907072,1.536835,1.203800,1.135000,0.502954,0.558624,0.453536,0.406516,0.372048,0.603315,0.305846,engine_idling
6.844790,2.109848,2.294268,1.873044,1.237004,1.224852,0.719338,0.947764,0.200418,0.420918,0.354592,0.650245,0.275752,6.785063,2.495008,2.163586,1.707908,1.040457,1.021019,0.562659,0.752326,0.388598,0.372664,0.294543,0.480621,0.297802,engine_idling
6.885323,2.352879,2.253369,1.850229,1.219767,1.135873,0.711987,0.908670,0.217245,0.342341,0.327396,0.611609,0.292798,6.832286,2.697557,2.112327,1.658913,1.007256,0.921741,0.550792,0.708648,0.351091,0.331720,0.283261,0.449308,0.302798,engine_idling
7.103434,2.781895,2.134491,1.866430,1.174995,1.030146,0.686687,0.802596,0.230954,0.306171,0.284598,0.562316,0.269212,7.061725,2.856339,1.992523,1.670044,0.971682,0.821833,0.540376,0.615493,0.293906,0.302527,0.281180,0.406665,0.257012,engine_idling
7.030175,2.506894,2.215460,1.822701,1.180357,1.000158,0.666361,0.715154,0.149431,0.280718,0.258117,0.554406,0.266541,7.001687,2.661777,2.100795,1.641976,0.992569,0.827591,0.538854,0.561912,0.340182,0.341549,0.305013,0.411701,0.292790,engine_idling
7.021079,1.983347,2.409569,1.915539,1.156986,1.107084,0.615173,0.679541,0.070978,0.360142,0.266613,0.531301,0.265117,6.973575,2.317450,2.326912,1.741512,0.984246,0.961760,0.517508,0.544146,0.379054,0.388793,0.330005,0.415957,0.332175,engine_idling
6.905984,2.309290,2.406295,1.917189,1.165209,1.169327,0.634882,0.718041,0.151330,0.377161,0.279126,0.564064,0.319821,6.816174,2.421286,2.266236,1.688327,0.946123,0.946146,0.461920,0.517751,0.390945,0.343315,0.327890,0.409658,0.367512,engine_idling
4.761984,1.502276,1.479231,2.423022,0.605456,0.561510,0.198852,-0.068176,0.301436,0.231253,0.087548,0.120762,0.132243,4.688777,1.815684,1.498182,2.331295,0.597940,0.616341,0.418558,0.430951,0.411423,0.365238,0.336455,0.308947,0.322764,engine_idling
4.767480,3.335667,2.019530,2.157704,0.325320,-0.018373,-0.129245,0.123224,0.454767,0.141209,-0.022907,0.146416,0.268489,4.553274,3.128202,1.804633,1.940360,0.388050,0.446108,0.529953,0.394437,0.394323,0.359204,0.453538,0.351570,0.311553,engine_idling
5.110883,2.926054,2.024082,2.063295,0.190560,0.016256,-0.098748,0.192532,0.532502,0.235629,0.103510,0.252144,0.331472,4.834008,2.659718,1.759597,1.771420,0.399653,0.456075,0.539726,0.351699,0.401092,0.388645,0.421305,0.342093,0.327548,engine_idling
5.567300,2.268695,2.427317,2.068457,0.085149,0.055338,-0.134773,0.062115,0.483017,0.418556,0.288340,0.248521,0.262625,5.468620,2.128994,2.245525,1.875651,0.342027,0.448714,0.589842,0.428164,0.403701,0.341418,0.281928,0.323331,0.361539,engine_idling
5.033252,-3.956380,0.794530,-1.795678,0.267924,-1.170874,0.773683,-0.312217,0.376564,-0.516822,-0.086608,-0.535697,-0.218965,5.571914,3.864445,1.335177,1.704704,0.710718,1.135733,1.120098,0.449355,0.744100,0.527637,0.407947,0.570997,0.377830,engine_idling
5.237313,-3.925356,0.945462,-1.800712,0.314763,-1.140878,0.760478,-0.338095,0.310022,-0.551130,-0.096193,-0.535876,-0.308086,5.825048,3.746406,1.527805,1.609602,0.801921,1.050607,1.169634,0.438652,0.770054,0.470216,0.447536,0.502781,0.383409,engine_idling
5.799119,-3.700822,1.005703,-1.700465,0.250950,-1.023117,0.586911,-0.577083,0.193227,-0.564555,-0.151822,-0.413934,-0.388683,6.396846,3.439847,1.635369,1.442234,0.854300,0.888925,1.090411,0.533622,0.742118,0.446774,0.451232,0.409550,0.358802,engine_idling
0.835866,-0.402149,0.946589,-0.427841,0.683101,-0.545768,1.088014,-0.284874,0.238635,0.421117,0.253023,0.226359,0.485764,0.998559,1.093844,0.680412,1.081438,0.615212,1.130465,0.708633,0.891908,0.420593,0.348365,0.446212,0.449569,0.443720,engine_idling
0.799181,-0.459399,0.985542,-0.265605,0.762774,-0.524227,1.099355,-0.351959,0.145243,0.315062,0.191449,0.227226,0.532567,0.924073,1.166110,0.643641,0.958231,0.610641,1.143870,0.674581,0.978763,0.510984,0.392807,0.499278,0.456531,0.447363,engine_idling
1.260536,-0.291723,0.957411,-0.424379,0.737665,-0.380945,1.133259,-0.368251,0.049734,0.240255,0.107903,0.117122,0.566515,1.177247,1.053950,0.639036,1.126561,0.599551,1.062407,0.697726,1.062418,0.664524,0.520920,0.566266,0.576468,0.385103,engine_idling
1.240641,-0.332989,0.935409,-0.425306,0.778574,-0.367121,1.138043,-0.369064,0.029456,0.235002,0.117380,0.157698,0.609436,1.143581,1.119292,0.569941,1.151191,0.611311,1.090155,0.667884,1.095810,0.702218,0.537233,0.579897,0.562113,0.381425,engine_idling
1.085380,-0.369169,0.906029,-0.472965,0.718101,-0.420022,1.172227,-0.364987,0.038152,0.170896,0.049971,0.096739,0.600223,1.120328,1.152929,0.556125,1.195752,0.605600,1.122283,0.690641,1.079396,0.671220,0.580481,0.643592,0.621438,0.387510,engine_idling
0.867709,-0.472380,0.794045,-0.648800,0.586114,-0.538819,1.081609,-0.459433,-0.015900,0.074722,-0.078109,-0.042738,0.487103,1.026369,1.132170,0.515179,1.241084,0.546874,1.100810,0.684058,1.061527,0.612360,0.544831,0.642957,0.630820,0.363515,engine_idling
0.900943,-0.464135,0.831797,-0.667053,0.571521,-0.533963,1.056089,-0.434944,0.003922,0.107365,-0.060919,-0.062491,0.470426,1.040782,1.100741,0.568837,1.239087,0.526647,1.081824,0.677159,1.024876,0.582660,0.494226,0.615962,0.625721,0.368754,engine_idling
0.843805,-0.494716,0.882242,-0.631234,0.592626,-0.510992,1.032839,-0.455022,0.012726,0.099332,-0.054825,-0.027009,0.480592,1.024777,1.132898,0.614205,1.209072,0.535218,1.077488,0.648386,1.049039,0.576860,0.510975,0.623922,0.594816,0.373985,engine_idling
0.777406,-0.552639,0.919212,-0.587372,0.614056,-0.498216,1.002658,-0.478952,0.006266,0.102262,-0.010289,0.007303,0.473573,0.990785,1.179800,0.628055,1.155724,0.546517,1.056777,0.628824,1.060227,0.577898,0.506958,0.574592,0.558526,0.384286,engine_idling
0.805071,-0.540720,0.898492,-0.544236,0.609459,-0.507296,1.015936,-0.442073,0.023813,0.174920,0.023271,-0.010667,0.475343,1.007808,1.176499,0.628122,1.117799,0.544508,1.064885,0.642364,1.027765,0.571851,0.469466,0.558103,0.572244,0.382614,engine_idling
0.884513,-0.486355,0.882131,-0.538131,0.623028,-0.537534,1.035823,-0.413707,0.026928,0.209760,0.027333,-0.032731,0.455769,1.084123,1.137366,0.642393,1.104745,0.566172,1.071646,0.684448,0.981968,0.539718,0.431040,0.535929,0.584520,0.378883,engine_idling
0.890537,-0.467621,0.922554,-0.536338,0.652838,-0.531155,1.073728,-0.400244,0.059942,0.246962,0.045738,-0.007637,0.426276,1.110293,1.087733,0.667350,1.080116,0.604940,1.046253,0.732137,0.950106,0.505112,0.393774,0.487056,0.547484,0.376907,engine_idling
